"base_id"	"name"	"type"	"gear_level"	"power"	"level"	"url"	"combat_type"	"stars"	"player"	"Alignment"	"Role"	"Affiliation_1"	"Affiliation_2"	"Affiliation_3"	"Affiliation_4"	"zeta_1"	"zeta_2"	"zeta_3"
"5413"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	34128	85	NA	2	7	"Martyvu"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5414"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	34719	85	NA	2	7	"GrandmasterHardy"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5415"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	35073	85	NA	2	7	"Sarith LeKit"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5416"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	35221	85	NA	2	7	"DJ Harr0w"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5417"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	35327	85	NA	2	7	"DarthHelmet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5418"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	35478	85	NA	2	7	"Bullet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5419"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	35505	85	NA	2	7	"Scrubz"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5420"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	36315	85	NA	2	7	"RogueSparrow"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5421"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	36463	85	NA	2	7	"lisalala"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5422"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	36463	85	NA	2	7	"NostraDazmous"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5423"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	36612	85	NA	2	7	"Kaos"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5424"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	36760	85	NA	2	7	"D'Artagnan"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5425"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	37206	85	NA	2	7	"kallah"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5426"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	37354	85	NA	2	7	"Cyrus Sophus"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5427"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	38691	85	NA	2	7	"Rufuska"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5428"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	38691	85	NA	2	7	"Lexicon"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5429"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	38691	85	NA	2	7	"Kems"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5430"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	39163	85	NA	2	7	"Oberon"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5431"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	39636	85	NA	2	7	"Mhann Uhdea"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5432"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	39636	85	NA	2	7	"Zordo"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5433"	"TIEFIGHTERIMPERIAL"	"Imperial TIE Fighter"	"ships"	NA	40108	85	NA	2	7	"Smartinsk"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5434"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	21261	80	NA	2	5	"Bullet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5435"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	15437	85	NA	2	7	"Rac00n"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5436"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	18177	85	NA	2	7	"YimYames"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5437"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	18837	85	NA	2	7	"Blaine"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5438"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	25791	85	NA	2	7	"DarthHelmet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5439"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	27310	85	NA	2	7	"boogstien"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5440"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	27585	85	NA	2	7	"Cyrus Sophus"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5441"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	28354	85	NA	2	7	"Kelsier"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5442"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	28721	85	NA	2	7	"Kems"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5443"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	29139	85	NA	2	7	"NostraDazmous"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5444"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	29855	85	NA	2	7	"Tez"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5445"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	30015	85	NA	2	7	"D'Artagnan"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5446"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	30015	85	NA	2	7	"Adam"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5447"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	31074	85	NA	2	7	"Peps"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5448"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	31164	85	NA	2	7	"Wes Biriuk"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5449"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	31432	85	NA	2	7	"DJ Harr0w"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5450"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	31540	85	NA	2	7	"Sarith LeKit"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5451"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	31610	85	NA	2	7	"Martyvu"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5452"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	31758	85	NA	2	7	"lisalala"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5453"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	31891	85	NA	2	7	"Lexicon"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5454"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	32042	85	NA	2	7	"Smartinsk"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5455"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	32042	85	NA	2	7	"Apathy"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5456"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	32170	85	NA	2	7	"Zordo"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5457"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	32663	85	NA	2	7	"Rufuska"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5458"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	32987	85	NA	2	7	"kallah"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5459"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	33770	85	NA	2	7	"Code"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5460"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	34020	85	NA	2	7	"Oberon"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5461"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	34276	85	NA	2	7	"RogueSparrow"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5462"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	34416	85	NA	2	7	"btrie"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5463"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	34726	85	NA	2	7	"GrandmasterHardy"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5464"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	34823	85	NA	2	7	"Scrubz"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5465"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	34924	85	NA	2	7	"Kaos"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5466"	"JEDISTARFIGHTERCONSULAR"	"Jedi Consular's Starfighter"	"ships"	NA	38691	85	NA	2	7	"Mhann Uhdea"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5467"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	16144	50	NA	2	4	"Bullet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5468"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	24079	85	NA	2	4	"Adam"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5469"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	24353	85	NA	2	4	"DJ Harr0w"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5470"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	27984	85	NA	2	4	"YimYames"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5471"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	30473	1	NA	2	4	"Mhann Uhdea"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5472"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	30889	85	NA	2	4	"Kelsier"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5473"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	34719	85	NA	2	4	"kallah"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5474"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	31118	85	NA	2	5	"Apathy"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5475"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	31926	85	NA	2	5	"Sarith LeKit"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5476"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	32260	79	NA	2	5	"Blaine"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5477"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	32520	85	NA	2	5	"Oberon"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5478"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	33831	70	NA	2	5	"Zordo"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5479"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	34352	69	NA	2	5	"Code"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5480"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	34930	85	NA	2	5	"lisalala"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5481"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	35140	73	NA	2	5	"D'Artagnan"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5482"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	37782	85	NA	2	5	"NostraDazmous"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5483"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	38354	85	NA	2	5	"Kaos"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5484"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	43869	85	NA	2	5	"boogstien"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5485"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	17899	85	NA	2	6	"Scrubz"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5486"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	33623	85	NA	2	6	"GrandmasterHardy"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5487"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	37663	85	NA	2	6	"Martyvu"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5488"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	37743	85	NA	2	7	"Smartinsk"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5489"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	39018	85	NA	2	7	"Rufuska"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5490"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	41607	85	NA	2	7	"Tez"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5491"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	42632	85	NA	2	7	"Cyrus Sophus"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5492"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	42710	85	NA	2	7	"Peps"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5493"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	44347	85	NA	2	7	"btrie"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5494"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	47239	85	NA	2	7	"DarthHelmet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5495"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	47916	85	NA	2	7	"Lexicon"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5496"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	48235	85	NA	2	7	"RogueSparrow"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5497"	"COMMANDSHUTTLE"	"Kylo Ren's Command Shuttle"	"ships"	NA	54261	85	NA	2	7	"Kems"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5498"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	894	1	NA	2	3	"Rac00n"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5499"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"DarthHelmet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5500"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"boogstien"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5501"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Adam"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5502"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Apathy"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5503"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Mhann Uhdea"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5504"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"kallah"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5505"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Oberon"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5506"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Zordo"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5507"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Scrubz"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5508"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"D'Artagnan"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5509"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Blaine"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5510"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Cyrus Sophus"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5511"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Smartinsk"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5512"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1339	1	NA	2	3	"Code"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5513"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1850	58	NA	2	3	"DJ Harr0w"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5514"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1920	72	NA	2	3	"Rufuska"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5515"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	1987	1	NA	2	3	"lisalala"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5516"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	2221	69	NA	2	3	"Martyvu"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5517"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	2224	1	NA	2	3	"Lexicon"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5518"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	2373	1	NA	2	3	"Bullet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5519"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	2532	1	NA	2	3	"Wes Biriuk"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5520"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	3313	85	NA	2	3	"Kems"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5521"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	3324	85	NA	2	3	"RogueSparrow"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5522"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	4118	1	NA	2	3	"Kelsier"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5523"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	5200	85	NA	2	3	"Tez"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5524"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	10414	85	NA	2	3	"NostraDazmous"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5525"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	11852	85	NA	2	3	"GrandmasterHardy"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5526"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	16107	65	NA	2	3	"Kaos"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5527"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	9647	75	NA	2	4	"btrie"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5528"	"MILLENNIUMFALCONPRISTINE"	"Lando's Millennium Falcon"	"ships"	NA	14836	85	NA	2	4	"Peps"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5529"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	34149	57	NA	2	4	"Martyvu"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5530"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	36540	85	NA	2	4	"Kelsier"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5531"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	35632	85	NA	2	5	"GrandmasterHardy"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5532"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	39222	85	NA	2	5	"lisalala"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5533"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	41652	85	NA	2	5	"boogstien"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5534"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	41800	85	NA	2	5	"Kems"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5535"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	32663	85	NA	2	6	"Bullet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5536"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	38244	85	NA	2	6	"RogueSparrow"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5537"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	42788	85	NA	2	6	"Zordo"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5538"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	42167	85	NA	2	7	"Cyrus Sophus"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5539"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	43929	85	NA	2	7	"Peps"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5540"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	44379	85	NA	2	7	"Smartinsk"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5541"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	46395	85	NA	2	7	"btrie"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5542"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	46821	85	NA	2	7	"DarthHelmet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5543"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	50057	85	NA	2	7	"Rufuska"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5544"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	50834	85	NA	2	7	"Lexicon"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5545"	"MILLENNIUMFALCONEP7"	"Millennium Falcon (Ep VII)"	"ships"	NA	54933	85	NA	2	7	"Mhann Uhdea"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5546"	"PHANTOM2"	"Phantom II"	"ships"	NA	20560	1	NA	2	2	"Scrubz"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5547"	"PHANTOM2"	"Phantom II"	"ships"	NA	41456	85	NA	2	5	"Adam"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5548"	"PHANTOM2"	"Phantom II"	"ships"	NA	26337	85	NA	2	6	"Bullet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5549"	"PHANTOM2"	"Phantom II"	"ships"	NA	26980	85	NA	2	6	"DarthHelmet"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5550"	"PHANTOM2"	"Phantom II"	"ships"	NA	30189	85	NA	2	6	"Kelsier"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5551"	"PHANTOM2"	"Phantom II"	"ships"	NA	34429	85	NA	2	6	"Blaine"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5552"	"PHANTOM2"	"Phantom II"	"ships"	NA	27656	85	NA	2	7	"Sarith LeKit"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5553"	"PHANTOM2"	"Phantom II"	"ships"	NA	30065	85	NA	2	7	"DJ Harr0w"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5554"	"PHANTOM2"	"Phantom II"	"ships"	NA	31107	85	NA	2	7	"Tez"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5555"	"PHANTOM2"	"Phantom II"	"ships"	NA	31111	85	NA	2	7	"Smartinsk"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5556"	"PHANTOM2"	"Phantom II"	"ships"	NA	33188	85	NA	2	7	"kallah"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5557"	"PHANTOM2"	"Phantom II"	"ships"	NA	35416	85	NA	2	7	"Zordo"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5558"	"PHANTOM2"	"Phantom II"	"ships"	NA	36599	85	NA	2	7	"Apathy"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5559"	"PHANTOM2"	"Phantom II"	"ships"	NA	37276	85	NA	2	7	"Kaos"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5560"	"PHANTOM2"	"Phantom II"	"ships"	NA	37632	85	NA	2	7	"Mhann Uhdea"	NA	NA	NA	NA	NA	NA	NA	NA	NA
